cruise,depth,temperature,conductivity,salinity,density,oxygen2
EX1903L1,448.644,18.3855,4.830572,36.5462,1028.3258,5.9721
EX1903L1,448.697,18.3853,4.830557,36.5463,1028.3258,5.9723
EX1903L1,448.644,18.385,4.830527,36.5463,1028.3263,5.9724
EX1903L1,448.853,18.3851,4.830542,36.5463,1028.3271,5.9732
EX1903L1,448.749,18.3852,4.830527,36.5461,1028.3266,5.9734
EX1903L1,448.861,18.3848,4.830505,36.5462,1028.3271,5.9701
EX1903L1,448.808,18.3845,4.830453,36.5461,1028.327,5.9742
EX1903L1,448.861,18.3845,4.830438,36.546,1028.327,5.9747
EX1903L1,448.92,18.3841,4.830401,36.5459,1028.3275,5.9799
EX1903L1,448.92,18.3839,4.830393,36.546,1028.3277,5.9766
EX1903L1,448.965,18.3836,4.830326,36.5457,1028.328,5.9725
EX1903L1,448.973,18.3833,4.830311,36.5459,1028.3278,5.9769
EX1903L1,448.973,18.3831,4.830274,36.5458,1028.3281,5.9775
EX1903L1,449.084,18.3829,4.830266,36.5458,1028.3288,5.9783
EX1903L1,449.084,18.3824,4.830237,36.546,1028.3286,5.979
EX1903L1,449.084,18.3822,4.830199,36.5459,1028.3287,5.9755
EX1903L1,449.025,18.3819,4.830162,36.5458,1028.3285,5.9796
EX1903L1,449.241,18.3819,4.830155,36.5457,1028.3293,5.9801
EX1903L1,449.196,18.3815,4.830117,36.5457,1028.3294,5.9804
EX1903L1,449.249,18.3812,4.830065,36.5456,1028.3296,5.9808
EX1903L1,449.249,18.381,4.830095,36.546,1028.3295,5.9817
EX1903L1,449.301,18.381,4.83008,36.5459,1028.3296,5.9821
EX1903L1,449.301,18.3805,4.830005,36.5456,1028.3297,5.9826
EX1903L1,449.405,18.3805,4.829991,36.5455,1028.3301,5.9827
EX1903L1,449.413,18.3803,4.829991,36.5456,1028.3303,5.9827
EX1903L1,449.413,18.38,4.829991,36.5459,1028.3304,5.9832
EX1903L1,449.472,18.3799,4.829924,36.5454,1028.3308,5.9832
EX1903L1,449.525,18.3796,4.829901,36.5454,1028.3307,5.988
EX1903L1,449.577,18.3791,4.829871,36.5456,1028.3315,5.9843
EX1903L1,449.525,18.3791,4.829864,36.5456,1028.3309,5.9843
EX1903L1,449.629,18.3788,4.829834,36.5456,1028.3316,5.9844
EX1903L1,449.689,18.3788,4.829797,36.5452,1028.3318,5.9845
EX1903L1,449.689,18.378,4.829752,36.5456,1028.3326,5.985
EX1903L1,449.748,18.3779,4.829797,36.546,1028.3327,5.985
EX1903L1,449.801,18.3779,4.82976,36.5457,1028.3326,5.9851
EX1903L1,449.853,18.3777,4.829715,36.5454,1028.3329,5.9847
EX1903L1,449.853,18.3774,4.829707,36.5457,1028.3328,5.9848
EX1903L1,449.912,18.3773,4.829707,36.5457,1028.3335,5.9801
EX1903L1,449.965,18.3771,4.829708,36.5459,1028.3339,5.9797
EX1903L1,449.965,18.3769,4.82967,36.5457,1028.3332,5.9793
EX1903L1,450.077,18.3767,4.829626,36.5455,1028.3342,5.979
EX1903L1,450.077,18.3765,4.829618,36.5456,1028.3343,5.9787
EX1903L1,450.129,18.3763,4.829626,36.5459,1028.3345,5.9831
EX1903L1,450.188,18.3762,4.829626,36.5459,1028.3348,5.9747
EX1903L1,450.241,18.376,4.829626,36.5461,1028.3345,5.974
EX1903L1,450.241,18.3758,4.829588,36.5459,1028.3352,5.978
EX1903L1,450.3,18.3758,4.829551,36.5456,1028.3353,5.9736
EX1903L1,450.353,18.3756,4.829499,36.5452,1028.3356,5.9773
EX1903L1,450.457,18.3754,4.829559,36.5459,1028.336,5.9729
EX1903L1,450.464,18.3756,4.829551,36.5456,1028.3359,5.9723
EX1903L1,450.464,18.3755,4.829566,36.5459,1028.3362,5.9718
EX1903L1,450.576,18.3755,4.829514,36.5454,1028.3365,5.9713
EX1903L1,450.576,18.375,4.829469,36.5455,1028.3364,5.9751
EX1903L1,450.681,18.3751,4.829484,36.5455,1028.337,5.971
EX1903L1,450.688,18.3748,4.829469,36.5456,1028.3373,5.9659
EX1903L1,450.74,18.3746,4.829424,36.5454,1028.3373,5.9651
EX1903L1,450.793,18.3744,4.829387,36.5452,1028.3374,5.9644
EX1903L1,450.852,18.3743,4.82938,36.5453,1028.3376,5.9684
EX1903L1,450.905,18.374,4.82938,36.5455,1028.3383,5.964
EX1903L1,450.957,18.3739,4.82935,36.5453,1028.3384,5.963
EX1903L1,450.964,18.3738,4.829305,36.545,1028.3385,5.9625
EX1903L1,451.069,18.3734,4.829298,36.5452,1028.3388,5.9621
EX1903L1,451.069,18.3731,4.829261,36.5452,1028.3388,5.9616
EX1903L1,451.128,18.3728,4.829223,36.5451,1028.3395,5.9613
EX1903L1,451.173,18.3727,4.829216,36.5451,1028.3396,5.9563
EX1903L1,451.24,18.3722,4.829186,36.5453,1028.3398,5.9599
EX1903L1,451.292,18.3722,4.829179,36.5452,1028.3401,5.9555
EX1903L1,451.345,18.3721,4.829141,36.545,1028.3405,5.9592
EX1903L1,451.404,18.3722,4.829134,36.5448,1028.3409,5.9549
EX1903L1,451.397,18.3717,4.829134,36.5452,1028.341,5.9501
EX1903L1,451.457,18.3713,4.829134,36.5455,1028.3412,5.9536
EX1903L1,451.568,18.3715,4.829074,36.5448,1028.3418,5.9491
EX1903L1,451.516,18.3712,4.829112,36.5454,1028.3414,5.9485
EX1903L1,451.68,18.3715,4.829134,36.5453,1028.3419,5.948
EX1903L1,451.613,18.3712,4.829074,36.5451,1028.3417,5.9432
EX1903L1,451.68,18.3712,4.82906,36.545,1028.3421,5.9425
EX1903L1,451.792,18.371,4.829022,36.5448,1028.3425,5.9466
EX1903L1,451.792,18.3709,4.828985,36.5445,1028.3424,5.9465
EX1903L1,451.844,18.3708,4.82906,36.5452,1028.3425,5.9464
EX1903L1,451.889,18.371,4.82903,36.5448,1028.3431,5.9465
EX1903L1,451.956,18.3706,4.829045,36.5452,1028.3433,5.9425
EX1903L1,451.956,18.3706,4.82906,36.5453,1028.3437,5.9423
EX1903L1,452.009,18.3707,4.829082,36.5454,1028.3437,5.9379
EX1903L1,452.068,18.371,4.829067,36.5451,1028.344,5.9376
EX1903L1,452.113,18.371,4.829112,36.5454,1028.3443,5.9373
EX1903L1,452.173,18.3712,4.829134,36.5454,1028.3444,5.9372
EX1903L1,452.173,18.3709,4.829008,36.5446,1028.3442,5.9324
EX1903L1,452.173,18.371,4.82906,36.545,1028.3441,5.9316
EX1903L1,452.285,18.3708,4.829097,36.5454,1028.3445,5.931
EX1903L1,452.337,18.371,4.829067,36.545,1028.345,5.9348
EX1903L1,452.344,18.371,4.829082,36.5451,1028.3447,5.9306
EX1903L1,452.397,18.3712,4.829157,36.5455,1028.345,5.9308
EX1903L1,452.449,18.371,4.829112,36.5453,1028.3454,5.9302
EX1903L1,452.441,18.3713,4.829097,36.5449,1028.3455,5.9297
EX1903L1,452.508,18.3712,4.82912,36.5452,1028.3454,5.9299
EX1903L1,452.561,18.371,4.829075,36.5449,1028.3459,5.9254
EX1903L1,452.561,18.3707,4.829023,36.5447,1028.346,5.9296
EX1903L1,452.672,18.3703,4.828985,36.5447,1028.3467,5.9254
EX1903L1,452.665,18.37,4.828978,36.545,1028.3465,5.9252
EX1903L1,452.732,18.37,4.829,36.5451,1028.347,5.925
EX1903L1,452.732,18.3698,4.828926,36.5446,1028.3466,5.9207
EX1903L1,452.837,18.3694,4.828918,36.5449,1028.3474,5.9252
EX1903L1,452.777,18.3694,4.828903,36.5448,1028.3474,5.9212
EX1903L1,452.896,18.3694,4.828918,36.5449,1028.3476,5.925
EX1903L1,452.896,18.3691,4.828903,36.545,1028.3476,5.9208
EX1903L1,452.896,18.369,4.828896,36.5451,1028.3476,5.9163
EX1903L1,452.896,18.3689,4.828829,36.5445,1028.3476,5.9162
EX1903L1,453.165,18.3688,4.828814,36.5445,1028.3484,5.916
EX1903L1,453.06,18.3686,4.828814,36.5446,1028.3485,5.9157
EX1903L1,453.06,18.3685,4.828777,36.5445,1028.3486,5.9113
EX1903L1,453.172,18.3684,4.828769,36.5444,1028.3487,5.911
EX1903L1,453.165,18.3682,4.828792,36.5447,1028.349,5.9151
EX1903L1,453.225,18.3681,4.828747,36.5445,1028.3491,5.9112
EX1903L1,453.225,18.3679,4.828754,36.5447,1028.3494,5.9151
EX1903L1,453.284,18.3677,4.828769,36.5449,1028.3496,5.9116
EX1903L1,453.329,18.3679,4.828769,36.5448,1028.3495,5.9073
EX1903L1,453.389,18.3679,4.828769,36.5448,1028.35,5.9117
EX1903L1,453.389,18.3675,4.828769,36.5451,1028.3496,5.9077
EX1903L1,453.448,18.3677,4.82874,36.5446,1028.3501,5.9115
EX1903L1,453.493,18.3677,4.828755,36.5448,1028.3506,5.9036
EX1903L1,453.501,18.3677,4.828732,36.5446,1028.3507,5.9073
EX1903L1,453.56,18.3673,4.828665,36.5443,1028.3511,5.903
EX1903L1,453.612,18.3673,4.82868,36.5444,1028.3513,5.9028
EX1903L1,453.605,18.3673,4.828658,36.5443,1028.351,5.9022
EX1903L1,453.724,18.3669,4.82862,36.5443,1028.3515,5.9019
EX1903L1,453.724,18.3667,4.828613,36.5444,1028.3519,5.9021
EX1903L1,453.724,18.3667,4.828613,36.5444,1028.3518,5.8982
EX1903L1,453.769,18.3662,4.828546,36.5442,1028.352,5.9026
EX1903L1,453.889,18.366,4.828524,36.5442,1028.3525,5.9034
EX1903L1,453.836,18.3657,4.828494,36.5442,1028.3523,5.8996
EX1903L1,453.889,18.3657,4.828486,36.5441,1028.3524,5.8997
EX1903L1,453.993,18.3652,4.828419,36.544,1028.3531,5.8996
EX1903L1,454,18.3646,4.828345,36.5438,1028.3532,5.8996
EX1903L1,454.053,18.3642,4.82833,36.544,1028.3533,5.8998
EX1903L1,454.053,18.3638,4.828293,36.5441,1028.3535,5.9002
EX1903L1,454.097,18.3629,4.828129,36.5435,1028.3535,5.9003
EX1903L1,454.217,18.3622,4.828084,36.5437,1028.3543,5.9005
EX1903L1,454.165,18.3617,4.827957,36.5431,1028.3545,5.9008
EX1903L1,454.217,18.3607,4.82789,36.5434,1028.3548,5.8974
EX1903L1,454.269,18.3603,4.827883,36.5436,1028.355,5.8976
EX1903L1,454.388,18.3599,4.827756,36.5428,1028.3556,5.898
EX1903L1,454.329,18.3592,4.827778,36.5437,1028.3554,5.8983
EX1903L1,454.441,18.3589,4.827704,36.5433,1028.3561,5.8989
EX1903L1,454.433,18.3588,4.827704,36.5434,1028.3559,5.8953
EX1903L1,454.493,18.3582,4.827629,36.5432,1028.3565,5.8953
EX1903L1,454.552,18.358,4.827652,36.5436,1028.3566,5.8959
EX1903L1,454.552,18.358,4.827644,36.5435,1028.3568,5.8962
EX1903L1,454.597,18.3579,4.827637,36.5436,1028.357,5.8966
EX1903L1,454.664,18.3579,4.827607,36.5433,1028.3574,5.8971
EX1903L1,454.717,18.357,4.827443,36.5426,1028.3573,5.8974
EX1903L1,454.709,18.3561,4.827301,36.5422,1028.3576,5.8984
EX1903L1,454.828,18.3554,4.827204,36.542,1028.3583,5.899
EX1903L1,454.828,18.3544,4.827189,36.5427,1028.3586,5.896
EX1903L1,454.881,18.3537,4.8271,36.5426,1028.3591,5.8964
EX1903L1,454.925,18.3532,4.82707,36.5428,1028.3593,5.8966
EX1903L1,454.993,18.3527,4.827033,36.5429,1028.3596,5.8968
EX1903L1,454.993,18.3525,4.826958,36.5424,1028.3596,5.8971
EX1903L1,455.052,18.3518,4.826824,36.5418,1028.36,5.9019
EX1903L1,455.097,18.351,4.82672,36.5417,1028.3599,5.894
EX1903L1,455.157,18.3501,4.826608,36.5415,1028.3604,5.8981
EX1903L1,455.157,18.3491,4.826578,36.5421,1028.3608,5.899
EX1903L1,455.261,18.3484,4.826429,36.5415,1028.3613,5.8953
EX1903L1,455.269,18.3482,4.826437,36.5417,1028.3613,5.9002
EX1903L1,455.328,18.3482,4.826519,36.5424,1028.3618,5.8925
EX1903L1,455.328,18.3482,4.826511,36.5423,1028.3617,5.8963
EX1903L1,455.425,18.3485,4.826526,36.5421,1028.3626,5.8926
EX1903L1,455.433,18.348,4.826414,36.5416,1028.3623,5.8966
EX1903L1,455.545,18.3474,4.826347,36.5416,1028.3624,5.8975
EX1903L1,455.537,18.347,4.82634,36.5418,1028.3625,5.8932
EX1903L1,455.545,18.3464,4.826243,36.5415,1028.363,5.8934
EX1903L1,455.657,18.3462,4.826243,36.5417,1028.3634,5.889
EX1903L1,455.709,18.346,4.826221,36.5416,1028.3637,5.8928
EX1903L1,455.649,18.3457,4.826183,36.5416,1028.3638,5.8928
EX1903L1,455.768,18.3458,4.826176,36.5414,1028.3638,5.8887
EX1903L1,455.821,18.3455,4.826176,36.5417,1028.3641,5.8886
EX1903L1,455.865,18.3452,4.826109,36.5413,1028.3645,5.8881
EX1903L1,455.88,18.3451,4.826094,36.5413,1028.3644,5.8881
EX1903L1,455.985,18.3448,4.826034,36.541,1028.365,5.8884
EX1903L1,455.985,18.3443,4.826012,36.5412,1028.3651,5.8883
EX1903L1,456.03,18.3443,4.826012,36.5413,1028.365,5.884
EX1903L1,456.044,18.3443,4.825982,36.541,1028.3653,5.8837
EX1903L1,456.156,18.3443,4.826034,36.5414,1028.3654,5.8878
EX1903L1,456.141,18.3443,4.826079,36.5417,1028.3654,5.8838
EX1903L1,456.261,18.3443,4.826027,36.5413,1028.3665,5.8839
EX1903L1,456.209,18.3443,4.825982,36.541,1028.366,5.8798
EX1903L1,456.306,18.344,4.826034,36.5416,1028.3663,5.884
EX1903L1,456.373,18.3441,4.82596,36.5409,1028.3666,5.8844
EX1903L1,456.373,18.3443,4.82599,36.541,1028.3664,5.8888
EX1903L1,456.485,18.344,4.825982,36.5411,1028.3672,5.8852
EX1903L1,456.477,18.3441,4.825975,36.541,1028.3671,5.8855
EX1903L1,456.485,18.3439,4.826035,36.5416,1028.3669,5.8858
EX1903L1,456.596,18.3438,4.82599,36.5413,1028.3677,5.8864
EX1903L1,456.582,18.3437,4.825938,36.5409,1028.3677,5.8866
EX1903L1,456.708,18.3437,4.82593,36.5408,1028.3679,5.8869
EX1903L1,456.708,18.3435,4.82593,36.541,1028.368,5.883
EX1903L1,456.693,18.3432,4.82593,36.5412,1028.3679,5.8872
EX1903L1,456.82,18.3432,4.82593,36.5412,1028.3685,5.8879
EX1903L1,456.82,18.3434,4.8259,36.5408,1028.3686,5.8843
EX1903L1,456.858,18.3431,4.825893,36.5409,1028.3688,5.8889
EX1903L1,456.925,18.3432,4.825915,36.541,1028.3694,5.8855
EX1903L1,456.984,18.3431,4.82593,36.5413,1028.369,5.8903
EX1903L1,456.969,18.3431,4.825901,36.541,1028.3694,5.8909
EX1903L1,457.096,18.3434,4.825893,36.5407,1028.3701,5.8874
EX1903L1,457.096,18.3432,4.825893,36.5408,1028.3695,5.892
EX1903L1,457.096,18.3431,4.825915,36.541,1028.3698,5.8885
EX1903L1,457.193,18.3432,4.82593,36.5411,1028.3703,5.8933
EX1903L1,457.201,18.3432,4.825863,36.5405,1028.3705,5.8905
EX1903L1,457.313,18.3431,4.825878,36.5406,1028.3708,5.895
EX1903L1,457.245,18.3434,4.825916,36.5408,1028.3703,5.8961
EX1903L1,457.372,18.3431,4.825931,36.5411,1028.3711,5.8974
EX1903L1,457.372,18.3433,4.825901,36.5407,1028.3707,5.8983
EX1903L1,457.41,18.3434,4.825916,36.5407,1028.371,5.8954
EX1903L1,457.477,18.3432,4.825931,36.5409,1028.3714,5.8998
EX1903L1,457.536,18.3433,4.825931,36.5408,1028.3714,5.8966
EX1903L1,457.521,18.3432,4.825931,36.5409,1028.3716,5.901
EX1903L1,457.589,18.3431,4.825931,36.5411,1028.3718,5.898
EX1903L1,457.648,18.3431,4.825841,36.5403,1028.3724,5.9031
EX1903L1,457.686,18.343,4.825871,36.5406,1028.3723,5.9039
EX1903L1,457.701,18.3429,4.825856,36.5405,1028.3727,5.9005
EX1903L1,457.753,18.3424,4.825819,36.5407,1028.3726,5.9048
EX1903L1,457.798,18.3421,4.825782,36.5406,1028.3731,5.9058
EX1903L1,457.812,18.342,4.825797,36.5408,1028.3729,5.9068
EX1903L1,457.865,18.3418,4.825782,36.5408,1028.3732,5.9074
EX1903L1,457.909,18.3421,4.825737,36.5402,1028.3732,5.9079
EX1903L1,457.977,18.3416,4.82573,36.5405,1028.3739,5.9043
EX1903L1,457.977,18.3415,4.82573,36.5406,1028.3738,5.9045
EX1903L1,458.021,18.3414,4.825662,36.5401,1028.3738,5.909
EX1903L1,458.088,18.3413,4.825648,36.54,1028.3743,5.9097
EX1903L1,458.088,18.3408,4.825618,36.5402,1028.3742,5.9099
EX1903L1,458.133,18.3405,4.825543,36.5398,1028.3745,5.9102
EX1903L1,458.2,18.3403,4.825491,36.5396,1028.3748,5.911
EX1903L1,458.238,18.3398,4.825461,36.5397,1028.3754,5.9113
EX1903L1,458.2,18.3396,4.825417,36.5395,1028.3748,5.9115
EX1903L1,458.312,18.3391,4.825342,36.5393,1028.3754,5.9114
EX1903L1,458.35,18.3384,4.82529,36.5395,1028.3754,5.9117
EX1903L1,458.365,18.3379,4.825215,36.5392,1028.376,5.912
EX1903L1,458.417,18.3373,4.825141,36.5391,1028.3761,5.9128
EX1903L1,458.409,18.3365,4.825059,36.5392,1028.376,5.9131
EX1903L1,458.529,18.3357,4.824977,36.5392,1028.377,5.9136
EX1903L1,458.529,18.3348,4.824776,36.5382,1028.3772,5.9182
EX1903L1,458.514,18.3334,4.824716,36.539,1028.3775,5.9147
EX1903L1,458.641,18.3329,4.824627,36.5386,1028.3781,5.9151
EX1903L1,458.588,18.3322,4.82453,36.5384,1028.3778,5.9154
EX1903L1,458.685,18.3311,4.824388,36.5381,1028.3788,5.9196
EX1903L1,458.693,18.3301,4.824284,36.5381,1028.3786,5.916
EX1903L1,458.752,18.3292,4.824239,36.5385,1028.3794,5.9163
EX1903L1,458.79,18.3287,4.824164,36.5383,1028.3797,5.9205
EX1903L1,458.805,18.328,4.82406,36.538,1028.3795,5.9211
EX1903L1,458.752,18.3272,4.82403,36.5385,1028.3798,5.917
EX1903L1,459.014,18.3268,4.82403,36.5388,1028.3805,5.9173
EX1903L1,458.917,18.3263,4.823904,36.5382,1028.3804,5.9217
EX1903L1,458.961,18.326,4.823866,36.5381,1028.3808,5.9175
EX1903L1,459.028,18.3256,4.823829,36.5381,1028.381,5.922
EX1903L1,459.081,18.3253,4.823822,36.5383,1028.3815,5.9178
EX1903L1,459.066,18.3247,4.823762,36.5383,1028.3813,5.9221
EX1903L1,459.14,18.3242,4.82368,36.538,1028.3819,5.9222
EX1903L1,459.193,18.3239,4.823665,36.5382,1028.3822,5.927
EX1903L1,459.178,18.3227,4.823509,36.538,1028.3823,5.9236
EX1903L1,459.245,18.3222,4.823337,36.5369,1028.383,5.9242
EX1903L1,459.193,18.3206,4.823233,36.5374,1028.3829,5.9247
EX1903L1,459.401,18.3197,4.823151,36.5374,1028.3838,5.9248
EX1903L1,459.357,18.3193,4.823099,36.5374,1028.3836,5.9251
EX1903L1,459.401,18.3187,4.823062,36.5376,1028.384,5.9292
EX1903L1,459.469,18.3184,4.823054,36.5378,1028.3842,5.9257
EX1903L1,459.469,18.3181,4.823024,36.5378,1028.3843,5.9297
EX1903L1,459.513,18.3178,4.82295,36.5374,1028.3843,5.9303
EX1903L1,459.581,18.3175,4.822898,36.5372,1028.3849,5.9267
EX1903L1,459.581,18.3171,4.82286,36.5372,1028.3852,5.9307
EX1903L1,459.618,18.3165,4.822696,36.5363,1028.3849,5.9313
EX1903L1,459.692,18.3149,4.822525,36.5363,1028.3856,5.9319
EX1903L1,459.73,18.3138,4.822398,36.5362,1028.3861,5.9325
EX1903L1,459.745,18.3125,4.822272,36.5362,1028.3865,5.9331
EX1903L1,459.797,18.3112,4.822152,36.5363,1028.387,5.9336
EX1903L1,459.842,18.3106,4.822123,36.5366,1028.3868,5.9335
EX1903L1,459.857,18.3102,4.822093,36.5367,1028.3874,5.9333
EX1903L1,459.894,18.3098,4.822018,36.5365,1028.3874,5.9336
EX1903L1,459.968,18.3093,4.822003,36.5367,1028.3881,5.9295
EX1903L1,460.021,18.3091,4.822004,36.5369,1028.3887,5.9335
EX1903L1,460.006,18.3086,4.821936,36.5368,1028.3882,5.9294
EX1903L1,460.133,18.3083,4.821825,36.536,1028.3886,5.9334
EX1903L1,460.133,18.307,4.821638,36.5356,1028.389,5.9336
EX1903L1,460.118,18.3057,4.821437,36.535,1028.3891,5.9337
EX1903L1,460.185,18.3037,4.821206,36.5348,1028.3901,5.934
EX1903L1,460.282,18.3016,4.820916,36.5342,1028.3907,5.9386
EX1903L1,460.297,18.2992,4.82058,36.5334,1028.3914,5.935
EX1903L1,460.356,18.2963,4.820252,36.5332,1028.392,5.9309
EX1903L1,460.341,18.2934,4.819872,36.5325,1028.3922,5.9349
EX1903L1,460.461,18.2898,4.819343,36.5312,1028.3935,5.9352
EX1903L1,460.446,18.2851,4.818867,36.5313,1028.3945,5.9359
EX1903L1,460.521,18.2811,4.818449,36.5313,1028.3952,5.936
EX1903L1,460.573,18.2781,4.818174,36.5316,1028.3959,5.9361
EX1903L1,460.558,18.2761,4.817958,36.5315,1028.3963,5.936
EX1903L1,460.685,18.2743,4.817757,36.5314,1028.3969,5.9363
EX1903L1,460.67,18.2724,4.817585,36.5315,1028.3971,5.9359
EX1903L1,460.737,18.2714,4.81757,36.5323,1028.3975,5.9356
EX1903L1,460.797,18.2712,4.817555,36.5323,1028.3982,5.94
EX1903L1,460.782,18.2713,4.817548,36.5322,1028.398,5.9362
EX1903L1,460.849,18.271,4.817548,36.5324,1028.3985,5.9315
EX1903L1,460.946,18.2711,4.817511,36.532,1028.3987,5.9349
EX1903L1,460.961,18.2703,4.817414,36.5319,1028.3991,5.9348
EX1903L1,461.013,18.2692,4.817168,36.5308,1028.3993,5.9342
EX1903L1,461.058,18.2674,4.816974,36.5306,1028.3989,5.934
EX1903L1,461.013,18.2667,4.816937,36.531,1028.3992,5.9335
EX1903L1,461.17,18.2662,4.816908,36.5311,1028.4003,5.9335
EX1903L1,461.184,18.2658,4.8169,36.5314,1028.4005,5.9333
EX1903L1,461.237,18.2655,4.816833,36.5311,1028.4008,5.9336
EX1903L1,461.222,18.2653,4.816818,36.5311,1028.4008,5.9377
EX1903L1,461.289,18.265,4.816721,36.5306,1028.4009,5.938
EX1903L1,461.386,18.2643,4.816692,36.5309,1028.4016,5.9382
EX1903L1,461.401,18.264,4.816692,36.5312,1028.4013,5.934
EX1903L1,461.461,18.2636,4.816602,36.5307,1028.4019,5.9337
EX1903L1,461.498,18.2631,4.816572,36.5309,1028.4023,5.9337
EX1903L1,461.513,18.2628,4.816543,36.5309,1028.4023,5.9376
EX1903L1,461.61,18.2624,4.816498,36.5308,1028.4029,5.9339
EX1903L1,461.565,18.2622,4.816491,36.5309,1028.4024,5.9338
EX1903L1,461.722,18.2617,4.816424,36.5308,1028.4035,5.9336
EX1903L1,461.677,18.2614,4.816252,36.5296,1028.4035,5.9294
EX1903L1,461.789,18.2586,4.815843,36.5286,1028.4038,5.9335
EX1903L1,461.774,18.2562,4.815597,36.5286,1028.4049,5.9296
EX1903L1,461.848,18.255,4.815493,36.5288,1028.4048,5.9293
EX1903L1,461.886,18.2538,4.815448,36.5294,1028.4055,5.929
EX1903L1,461.953,18.2534,4.815493,36.5301,1028.4057,5.9244
EX1903L1,461.998,18.2546,4.815604,36.53,1028.4062,5.9279
EX1903L1,462.013,18.2552,4.815671,36.53,1028.4061,5.9232
EX1903L1,462.065,18.255,4.815589,36.5295,1028.4063,5.9267
EX1903L1,462.102,18.2543,4.815493,36.5292,1028.4062,5.9217
EX1903L1,462.124,18.2534,4.815321,36.5286,1028.4065,5.9212
EX1903L1,462.214,18.252,4.815143,36.5283,1028.4076,5.9203
EX1903L1,462.229,18.2511,4.815083,36.5286,1028.4073,5.9154
EX1903L1,462.274,18.251,4.815105,36.5289,1028.4076,5.9145
EX1903L1,462.341,18.2503,4.815083,36.5292,1028.408,5.9135
EX1903L1,462.341,18.2503,4.815046,36.5289,1028.4082,5.9126
EX1903L1,462.378,18.2501,4.815083,36.5294,1028.4081,5.9079
EX1903L1,462.453,18.2505,4.815113,36.5293,1028.4085,5.9067
EX1903L1,462.49,18.2503,4.815083,36.5291,1028.4088,5.9051
EX1903L1,462.565,18.2501,4.815076,36.5293,1028.409,5.904
EX1903L1,462.55,18.2496,4.814986,36.529,1028.409,5.9029
EX1903L1,462.617,18.2495,4.815016,36.5293,1028.4093,5.9063
EX1903L1,462.654,18.2499,4.815061,36.5293,1028.409,5.9016
EX1903L1,462.676,18.2499,4.815046,36.5291,1028.4091,5.9008
EX1903L1,462.729,18.2497,4.815001,36.529,1028.4095,5.9
EX1903L1,462.766,18.2498,4.814994,36.5288,1028.41,5.8994
EX1903L1,462.841,18.2494,4.814964,36.5288,1028.41,5.8945
EX1903L1,462.826,18.2493,4.814979,36.529,1028.4098,5.8935
EX1903L1,462.893,18.2491,4.814964,36.5291,1028.4099,5.8975
EX1903L1,462.878,18.2489,4.814919,36.5289,1028.4104,5.8929
EX1903L1,463.005,18.2488,4.814882,36.5286,1028.4108,5.8919
EX1903L1,462.99,18.2489,4.814994,36.5295,1028.4108,5.8913
EX1903L1,463.057,18.2494,4.815039,36.5294,1028.4111,5.8908
EX1903L1,463.057,18.2495,4.814994,36.5289,1028.4114,5.8904
EX1903L1,463.154,18.2494,4.814964,36.5287,1028.4112,5.89
EX1903L1,463.169,18.2491,4.814957,36.529,1028.4112,5.8855
EX1903L1,463.206,18.2491,4.81492,36.5285,1028.4119,5.885
EX1903L1,463.229,18.2489,4.814972,36.5292,1028.4119,5.8845
EX1903L1,463.318,18.2492,4.814957,36.5287,1028.412,5.8843
EX1903L1,463.34,18.2493,4.81492,36.5283,1028.4122,5.8846
EX1903L1,463.318,18.2487,4.814853,36.5283,1028.4122,5.8807
EX1903L1,463.393,18.2484,4.81486,36.5286,1028.4121,5.8851
EX1903L1,463.49,18.2485,4.814897,36.5288,1028.4129,5.881
EX1903L1,463.505,18.2487,4.814935,36.5289,1028.4128,5.8808
EX1903L1,463.557,18.249,4.814979,36.5291,1028.4128,5.8808
EX1903L1,463.594,18.2492,4.814965,36.5287,1028.4135,5.8814
EX1903L1,463.557,18.2492,4.814957,36.5287,1028.4133,5.8817
EX1903L1,463.654,18.2487,4.814868,36.5284,1028.4134,5.8779
EX1903L1,463.721,18.2486,4.81486,36.5284,1028.4139,5.8781
EX1903L1,463.766,18.2479,4.814808,36.5285,1028.4143,5.8779
EX1903L1,463.781,18.2479,4.814763,36.5281,1028.4142,5.8783
EX1903L1,463.818,18.2477,4.814816,36.5287,1028.4144,5.8784
EX1903L1,463.892,18.2479,4.814801,36.5284,1028.4146,5.8787
EX1903L1,463.93,18.2476,4.814764,36.5283,1028.4151,5.8747
EX1903L1,463.945,18.2475,4.814741,36.5282,1028.4152,5.8786
EX1903L1,463.982,18.247,4.814749,36.5287,1028.415,5.8792
EX1903L1,464.057,18.2473,4.814689,36.5279,1028.4154,5.8752
EX1903L1,464.094,18.2468,4.814734,36.5287,1028.4157,5.8757
EX1903L1,464.109,18.247,4.814689,36.5281,1028.4158,5.88
EX1903L1,464.168,18.2468,4.814697,36.5284,1028.4161,5.8765
EX1903L1,464.206,18.2465,4.814682,36.5285,1028.4164,5.8811
EX1903L1,464.273,18.2467,4.814637,36.5279,1028.4166,5.8773
